product_name,price,item_type,description,misc_notes,in_stock,supplier
Crankshaft Main Bearing Set - King pMax Black - pMax Kote - All Sizes - GT86 & BRZ - FA20 - 4UGSE,91.11,,"King Main Bearing Set FA20 / 4U-GSEYou may notice a large price discrepancy across internet on king bearings for the FA20, this is mostly down to there being so different variants of these bearings.  Rest assured we only sell the very best version of this bearing which is the pMax Black and pMax Kote coated version.  The option we would choose every single time when building a high performance engine.  If you have found these bearings cheaper they are likely NOT the pMax Kote version. pMax Black is a unique tri-metal structure for race applications.  The overlay is strengthened by a proprietary nano-scaled hardening process that modifies the molecular structure and creates a black fatigue-resistant shield. pMax Kote  is a revolutionary new approach to coated bearings.  This unique polymer coating is applied over Kings pMaxBlack overlay at the King factory during the bearing manufacturing process.  Kings pMaxKote contains ceramic nano-composite particles that function as a fourth layer to enhance wear resistance.  pMaxKote does not change the bearings original precision wall thickness and adds no additional thickness.  It provides additional seizure resistance, superior cavitation resistance, improved wear resistance and protection against oil starvation. The FA20 race bearings are designed with all of Kings racing line features including the pMax Black unique tri-metal structure, allowing 24% greater load capacity than any other race bearing available. By incorporating exclusive King features like Elliptix oil ingress and 360 degree oil grooves, oil starvation is all but eliminated.  Plus, Kings SmartLug main bearing design shuts the leakage path and resolves one of the weakest links in a high output FA engines. The result is a more reliable FA engine that can support higher loads produced in race winning, championship engines. Founded in 1960, King Engine Bearings is a world-class developer and manufacturer of engine bearings for automobiles, light to heavy-duty trucks, marine, aviation, standby power and other types of internal combustion engines.  King's only product is engine bearings.  As a result of its specialization and focus, the company is recognized for producing the highest quality engine bearings available in the market today. The King line includes OEM replacement rod, main, cam bearings, and thrust washers and its special range of high performance bearings.  Kings extensive coverage of domestic and import engine bearings ship from its main distribution center in Cedar Grove, N. J.  and 11 strategically located factory branch warehouses. Through the years, King has developed and maintained a philosophy of constant improvement, from bearing design and engineering to customer service.  The company is a certified TS16949 (automotive) and AS9100 (aerospace) manufacturer, producing to the highest statistical quality control standards. ",No notes available,Not In Stock,FenSport
Eibach Anti Roll Bar Kit - GT86 & BRZ,482.24,,"GT86 & BRZ Eibach Anti Roll Bar Kit - With BushesFront Bar 25mm tubular and 2 way-adjustable. Rear Bar 19mm tubular and 2 way-adjustable. Eibach's GT86 Anti Roll Bar Kit reduces body roll through increased design stiffness over stock anti roll bars.  The result is increased handling and cornering grip in any performance-driving situation. Manufactured from cold-formed, high-strength aircraft-grade steel for precision performance, and finished with a long-lasting red powder coat finish, the Anti Roll Bar Kit comes complete with greased urethane bushings for improved responsiveness and all mounting hardware and instructions for easy installation.  ",No notes available,Not In Stock,FenSport
Brake Discs - Rear - Stoptech Grooved - GT86 & BRZ,210,,"GT86 & BRZ Stoptech Rear Brake Discs - Grooved290 x 18mm VentedNote: Price is for 1 pair of discsStopTech Sport Rotors are direct replacement discs for your factory brake system and stock calipers.  They offer improved cooling as well as other advantages the competition doesn't offer. Grooving helps wipe away the debris that forms between the pad and the disc, adds more bite, and can help the rear brakes to match the aesthetics of a front big brake kit.  The rotor finish helps prevent glazing of the pads and improves wet and dry braking performance. Additionally, StopTech Sport Rotors feature a durable black e-coating on the non-swept areas of the rotor to prevent corrosion. ",Price is for 1 pair,In Stock,FenSport
Cam Solenoid Caps - Racer X - Black - GT86 & BRZ,109.95,,"GT86 & BRZ Cam Soleniod Caps - BlackThe Racer X Fabrication cam solenoid caps are mainly an appearance modification, but do provide protection for the cam AVCS solenoids that are exposed in the engine bay. Features:CNC machined from 6061-T6 aluminumCounter sunk for a flush fit and complete coverageIncludes Stainless steel hardwareSimple installationMade in the USA, at Racer X Fabrication  ",No notes available,In Stock,FenSport
HT Autos Bottomline Spoiler & Side Skirt Kit - GT86,249.16,,"HT Autos Bottom Line Kit Toyota GT86 & Scion FRS5 Piece Kit1 x Front Lip Spoiler2 x Side Skirt Extensions2 x Rear LipsUnpainted black polyurethaneNote: - Due to size restrictions, carriage charges to the EU and Worldwide destinations may be subject to additional charges - please ask for a quotation. ","Due to size restrictions, carriage charges to the EU and Worldwide destinations may be subject to additional charges - please ask for a quotation.",Not In Stock,FenSport
Seibon Carbon Fibre Roof Cover - GT86 & BRZ,872,,"GT86 / BRZ Carbon Roof CoverSeibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
Millers - EE Performance Fully Synthetic Engine Oil With Nano Tec - 0w20 - API SP - ILSAC GF-6A - 5 Litre,40.15,,"A fully synthetic performance engine oil featuring NANODRIVE low friction technology for use in petrol and hybrid engines. The correct specification oil for the GR Yaris! API SP and GF-6A.  Designed specifically for protection against low speed preignition which is very important for the longevity of this engine.  EE Performance from Millers Oils is the track day ready, high performance engine oil range ideal for race track and on-road use.  The range is specifically designed for vehicles that demand maximum engine performance.  Using award-winning low-friction NANODRIVE technology and ester chemistry, EE Performance offers an improved formulation with significant reductions in friction and wear compared to EE Longlife and industry-standard formulations. APPLICATION:Recommended for vehicles requiring a 0w20 viscosity, covering a wide range of European and Asian manufacturers. FEATURES & BENEFITS:Track day ready, high performance oil; delivers maximum engine performance whilst meeting manufacturers specifications and recommended oil drain interval for on-road useReduction in friction of up to 24% providing a reduction in wear of up to 25% compared to other 0w20 gradesIncreased engine power and torque from award winning NANODRIVE low friction technology and synthetic ester formulationExtended component life and reduced operating temperatures as a result of the instant lubrication provided by NANODRIVE low friction technologyMaximised efficiency and MPG delivered from the combined low viscosity and low friction NANODRIVE formulationCovers a wide range of Asian/Japanese manufacturers including the latest petrol & petrol hybrid engine technologyRECOMMENDED FOR:API SP, SP RC, SN PLUS RC, SN PLUS, SN RC, SNChrysler MS-6395Fiat 9. 55535-CR1Ford WSS-M2C962-A1, WSS-M2C947-B1, WSS-M2C947-AVauxhall / Opel / GM dexos 1 Gen 2, GM dexos 1 Gen 1Vauxhall / Opel / GM 6094M, GM 4718MILSAC GF-6A, ILSAC GF-5, ILSAC GF-4Asian manufacturers** Including but not limited to Daihatsu, Honda, Hyundai, Infiniti, Kia, Lexus, Mazda, Mitsubishi, Nissan, Subaru, Suzuki and Toyota",No notes available,Not In Stock,FenSport
GT86 ABS Valve Block,120,,GT86 & BRZ ABS Valve BlockSecondhand  ,No notes available,In Stock,FenSport
Cobra Exhaust System - 2nd Cat Back - Non Resonated - GT86 & BRZ,595.29,,"Cobra Exhaust System - 2nd Cat Back - Non Resonated for GT86 & BRZChoice of 5 different tailpipesJap Style Slashcut - 4. 5"" polished tail pipesJap Style Slashcut - 4. 5"" black ceramic coated tail pipesOutverted Slashcut - 4. 5"" polished tail pipesOutverted Slashcut - 4. 5"" black ceramic coated tail pipesSlash Cut - Carbon Fibre2. 5"" Bore exhaust system from 2nd cat back. Manufactured from T304 grade stainless steel, using mandrel bends for improved flow and maximum gains. Tig weldedIncludes fitting kit and gasketsNote: Non resonated systems are louder and have a sportier exhaust note. Resonated systems are quieter and include and extra silencer in the midpipe. Cobra unveiled their range of performance exhausts for the Toyota GT86 & Subaru BRZ, towards the end of 2013 and they have proven to be a popular choice for GT86 & BRZ owners looking to improve the performance and sound of their vehicle.  Stainless steel systems for the GT86 include full cat back exhaust systems alongside high flow catalysts, over pipes and de-cat pipes. The Cobra Cat back system for the Toyota GT86 & Subaru BRZ has been proven to boost performance to 207. 5bhp when combined with a AEM forced air induction filter, more power can be had by adding overpipe & front pipe. The cat back exhaust systems feature an increased bore size to 2. 5 inches and the exhaust system also benefits from a 27% reduction in weight over the OE exhaust system.  Our GT86 performance systems are finished with either round or slash cut tailpipes in 4. 5 inch stainless steel or Cobra Blackout finish. Cobra Video (Sound Clip) of resonated & non resonated cat back systems",No notes available,Not In Stock,FenSport
SuperPro - Bush Kit -  Car Kit with Subframe Inserts - KIT5332K - GT86 & BRZ,544.96,,"SuperPro Polyurethane Bush Kit for GT86 & BRZ (KIT5332K)Note: This kit is easier to fit as it uses subframe inserts rather than full subframe replacement bushesKit Contents:1 x SPF3100K Rear Upper Control Arm Inner Bush Kit1 x SPF3099K Rear Toe Control Arm Inner Bush Kit1 x SPF3109K Rear Anti Roll Bar Link - Lower Bush Kit1 x SPF3106K Rear Camber Control Arm - Lower Inner Bush Kit1 x SPF3098K Rear Trailing Arm Rear Bush Kit1 x SPF3877K Front Wishbone Bush Kit - Standard Alignment1 x SPF3817K Rear Trailing Arm Front Bush Kit1 x SPF3914K Steering Rack Bush Kit1 x SPF3907K Rear Subframe Bush Insert KitSuperPro bushes offer the advantages of more superior cornering, stability, steering and braking, reduced NVH, greater durability, easy fitment and cost efficiency. Every item backed up by SuperPro's exclusive Research & Development and customer technical support. SuperPro polyurethane bushes are backed by a 3 year 60000km warranty from the date of purchase against faulty manufacture or performance. Where required all SuperPro kits contain a small quantity of Polyurethane grease.  This grease should be applied to all polyurethane surfaces in contact with metal. ",No Subframe Mounts,In Stock,FenSport
